9.1553e-05,9.1553e-05
-0.00027466,-0.00027466
-0.00012207,-0.00012207
0.00012207,9.1553e-05
0.00015259,0.00015259
9.1553e-05,6.1035e-05
-0.00018311,-0.00015259
-9.1553e-05,-0.00012207
0.00015259,0.00015259
0.00012207,0.00015259
-6.1035e-05,-6.1035e-05
-9.1553e-05,-9.1553e-05
-0.00012207,-0.00012207
9.1553e-05,6.1035e-05
0.00018311,0.00021362
3.0518e-05,0
-0.00012207,-0.00015259
-9.1553e-05,-0.00012207
3.0518e-05,3.0518e-05
0.00018311,0.00018311
3.0518e-05,3.0518e-05
-0.00015259,-0.00015259
-9.1553e-05,-9.1553e-05
3.0518e-05,0
0.00015259,0.00012207
6.1035e-05,6.1035e-05
-0.00012207,-0.00012207
-3.0518e-05,-6.1035e-05
9.1553e-05,9.1553e-05
9.1553e-05,9.1553e-05
-9.1553e-05,-9.1553e-05
-0.00012207,-9.1553e-05
-3.0518e-05,0
0.00015259,9.1553e-05
6.1035e-05,9.1553e-05
-3.0518e-05,-3.0518e-05
-3.0518e-05,0
0,-3.0518e-05
0,0
0,0
-3.0518e-05,0
3.0518e-05,0
3.0518e-05,3.0518e-05
0,0
3.0518e-05,3.0518e-05
-3.0518e-05,0
0,-3.0518e-05
0,0
6.1035e-05,3.0518e-05
0,0
-3.0518e-05,-3.0518e-05
0,-3.0518e-05
-3.0518e-05,3.0518e-05
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.0518e-05,0
0,0
0,0
0,0
0,3.0518e-05
0,0
0,0
0,0
0,0
0,-3.0518e-05
0,3.0518e-05
0,0
0,0
0,3.0518e-05
0,-3.0518e-05
0,-3.0518e-05
-3.0518e-05,0
0,0
3.0518e-05,0
0,0
0,3.0518e-05
-3.0518e-05,0
0,0
0,0
-3.0518e-05,0
0,0
0,0
0,0
0,0
-3.0518e-05,0
0,0
0,0
0,0
0,3.0518e-05
0,-3.0518e-05
0,3.0518e-05
0,0
0,0
0,0
0,0
0,0
0,3.0518e-05
0,0
3.0518e-05,0
0,0
0,0
-3.0518e-05,0
0,0
0,0
0,0
0,3.0518e-05
0,0
0,0
0,3.0518e-05
0,0
3.0518e-05,0
3.0518e-05,-3.0518e-05
0,0
3.0518e-05,0
0,0
0,-3.0518e-05
0,-3.0518e-05
-3.0518e-05,0
0,0
0,0
0,0
0,0
0,-3.0518e-05
0,-3.0518e-05
0,0
0,0
0,-3.0518e-05
0,0
0,0
0,0
0,0
0,0
0,3.0518e-05
0,0
0,0
3.0518e-05,3.0518e-05
0,-3.0518e-05
0,0
0,0
0,0
0,0
3.0518e-05,0
0,0
0,0
0,0
3.0518e-05,0
0,0
0,3.0518e-05
0,0
0,0
0,0
0,-3.0518e-05
-3.0518e-05,0
0,0
0,0
-3.0518e-05,-3.0518e-05
0,0
-3.0518e-05,3.0518e-05
0,0
-3.0518e-05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.0518e-05,0
0,-3.0518e-05
0,0
0,0
0,0
3.0518e-05,0
0,-3.0518e-05
-3.0518e-05,0
0,0
0,-3.0518e-05
0,0
0,0
3.0518e-05,0
0,0
0,3.0518e-05
0,0
0,0
0,0
-3.0518e-05,0
0,0
0,0
3.0518e-05,0
0,0
0,0
0,-3.0518e-05
-3.0518e-05,0
-3.0518e-05,0
0,0
0,0
0,0
0,0
0,0
-3.0518e-05,0
-3.0518e-05,0
0,0
0,3.0518e-05
0,3.0518e-05
0,0
0,0
0,0
0,0
-3.0518e-05,3.0518e-05
-3.0518e-05,0
0,0
0,0
0,0
3.0518e-05,0
3.0518e-05,0
0,0
3.0518e-05,-3.0518e-05
0,0
0,0
0,0
0,0
0,-3.0518e-05
0,0
0,0
3.0518e-05,0
0,3.0518e-05
0,0
0,0
0,0
0,0
0,0
-3.0518e-05,-3.0518e-05
0,0
0,0
-3.0518e-05,0
-3.0518e-05,0
3.0518e-05,0
0,0
-3.0518e-05,0
-3.0518e-05,0
3.0518e-05,0
0,3.0518e-05
0,-3.0518e-05
0,-3.0518e-05
0,0
0,-3.0518e-05
6.1035e-05,6.1035e-05
3.0518e-05,6.1035e-05
-0.00012207,-0.00012207
-0.00018311,-0.00021362
0.00012207,0.00015259
0.00042725,0.00039673
3.0518e-05,3.0518e-05
-0.00057983,-0.00061035
-0.00036621,-0.00036621
0.00057983,0.00057983
0.00076294,0.00073242
-0.00024414,-0.00027466
-0.00097656,-0.00097656
-0.00024414,-0.00024414
0.00088501,0.00085449
0.00067139,0.00064087
-0.00048828,-0.00048828
-0.00085449,-0.00091553
-6.1035e-05,-6.1035e-05
0.00079346,0.00079346
0.00054932,0.0005188
-0.00042725,-0.00048828
-0.00079346,-0.00076294
-0.00018311,-0.00018311
0.00088501,0.00091553
0.00088501,0.00088501
-0.00073242,-0.00073242
-0.0011902,-0.0011597
0.00018311,0.00018311
0.0012817,0.0012512
0.00076294,0.00076294
-0.0012207,-0.0011902
-0.0015869,-0.0015564
0.00064087,0.00061035
0.0016174,0.0016174
0.00018311,0.00015259
-0.0010376,-0.0010376
-0.0010681,-0.0010681
0.00085449,0.00088501
0.001709,0.001709
0,0
-0.0018311,-0.0018311
-0.0013428,-0.0013123
0.0011292,0.0010986
0.00177,0.0017395
0.0007019,0.0007019
-0.0026855,-0.0027161
-0.00097656,-0.00094604
0.0014648,0.0014648
0.0011902,0.0011902
0.0010986,0.0010986
-0.00177,-0.00177
-0.0023804,-0.0023499
0.0012512,0.0012512
0.0025024,0.002533
3.0518e-05,3.0518e-05
-0.0021057,-0.0021057
-0.0018921,-0.0018616
0.0016479,0.0016479
0.0027771,0.0027771
-0.00039673,-0.00039673
-0.0023804,-0.0024109
-0.0013428,-0.0013733
0.0012207,0.0012207
0.0027466,0.0027466
3.0518e-05,0
-0.0027771,-0.0027771
-0.0011292,-0.0011292
0.0014954,0.0014954
0.0019836,0.0020142
0.00012207,0.00012207
-0.0023499,-0.0023193
-0.0010986,-0.0010986
0.001709,0.0016785
0.0015869,0.0015869
-0.00036621,-0.00033569
-0.0018616,-0.0018616
-0.0012207,-0.0011902
0.0018311,0.0018005
0.0020752,0.0020752
-0.0010071,-0.0010376
-0.0020447,-0.0020447
-0.0005188,-0.0005188
0.0017395,0.001709
0.0020142,0.0020142
-0.0010681,-0.0010986
-0.002594,-0.002594
-6.1035e-05,-6.1035e-05
0.0019226,0.0018921
0.0014954,0.0014954
-0.00076294,-0.00076294
-0.002533,-0.002533
-9.1553e-05,-6.1035e-05
0.0024109,0.0024109
0.0010071,0.00097656
-0.0013123,-0.0012817
-0.0021057,-0.0021057
-0.00018311,-0.00021362
0.0025024,0.0025024
0.0014038,0.0013733
-0.0016785,-0.0016785
-0.0018311,-0.0018616
0,-3.0518e-05
0.0019531,0.0019531
0.0014954,0.0014954
-0.0013733,-0.0014038
-0.0021362,-0.0021362
3.0518e-05,6.1035e-05
0.0020142,0.0019836
0.0014648,0.0014343
-0.0011292,-0.0011597
-0.0023193,-0.0023193
0,-3.0518e-05
0.0020447,0.0020447
0.0011597,0.0011597
-0.0010071,-0.0010376
-0.0018921,-0.0019226
0,0
0.0020142,0.0020447
0.00097656,0.00097656
-0.0014038,-0.0014343
-0.0018311,-0.0018311
9.1553e-05,6.1035e-05
0.0020447,0.0020447
0.0011902,0.0011902
-0.0014038,-0.0014343
-0.00177,-0.0017395
0.00033569,0.00039673
0.0018616,0.0018616
0.00085449,0.00082397
-0.0015259,-0.0014954
-0.0019226,-0.0019226
0.00061035,0.00064087
0.0023804,0.0023804
0.00073242,0.00073242
-0.0019531,-0.0019531
-0.0021667,-0.0021362
0.00082397,0.00079346
0.0027771,0.0027771
0.00057983,0.00057983
-0.0021362,-0.0021362
-0.0018005,-0.0018005
0.00091553,0.00088501
0.0028381,0.0028381
0.00057983,0.00057983
-0.0029907,-0.0029907
-0.0021057,-0.0021362
0.0014648,0.0014648
0.0028687,0.0028381
0.00088501,0.00088501
-0.0023193,-0.0023499
-0.0023193,-0.0023193
0.00094604,0.00091553
0.0024109,0.0024109
0.00079346,0.00079346
-0.0017395,-0.0017395
-0.0020447,-0.0020447
0.0010071,0.0010071
0.002594,0.002594
-6.1035e-05,-3.0518e-05
-0.0022583,-0.0022583
-0.0014648,-0.0014648
0.00082397,0.00082397
0.0025024,0.0025635
0.00054932,0.00057983
-0.0021057,-0.0021362
-0.0010681,-0.0010681
0.00082397,0.00082397
0.00094604,0.00097656
9.1553e-05,6.1035e-05
-0.0005188,-0.0005188
-0.00024414,-0.00024414
6.1035e-05,6.1035e-05
9.1553e-05,9.1553e-05
3.0518e-05,3.0518e-05
0,0
0,3.0518e-05
0,0
0,0
0,0
0,-3.0518e-05
0,-3.0518e-05
0,0
0,0
0,-3.0518e-05
0,3.0518e-05
0,0
0,3.0518e-05
0,0
0,0
0,0
0,0
0,0
0,0
0,3.0518e-05
0,3.0518e-05
0,-3.0518e-05
-3.0518e-05,-3.0518e-05
0,0
0,0
0,0
-3.0518e-05,0
0,3.0518e-05
0,0
3.0518e-05,0
0,0
0,0
3.0518e-05,3.0518e-05
-3.0518e-05,-3.0518e-05
6.1035e-05,6.1035e-05
-0.00012207,-9.1553e-05
-0.00027466,-0.00027466
0.00067139,0.00067139
-0.00021362,-0.00018311
-0.00027466,-0.00027466
0.00042725,0.00042725
-0.0014343,-0.0014343
0.0010071,0.00097656
0.0014343,0.0014343
-0.0017395,-0.0017395
0.00048828,0.00048828
-6.1035e-05,-3.0518e-05
-0.0012512,-0.0012512
0.0019226,0.0019531
0.00021362,0.00018311
-0.0020142,-0.0019836
0.00088501,0.00091553
0.0005188,0.00048828
-0.00027466,-0.00030518
0.0014648,0.0014648
-0.0024109,-0.0023804
-0.0011902,-0.0011902
0.0028992,0.0029297
0.00045776,0.00042725
-0.0005188,-0.00054932
-0.00076294,-0.00076294
-0.0022583,-0.0022583
0.0018005,0.0018005
0.0027771,0.0027771
-0.0018311,-0.0018311
-0.00094604,-0.00094604
-0.0005188,-0.00048828
-0.00045776,-0.00048828
0.0034485,0.0034485
0.00027466,0.00024414
-0.0041199,-0.0041199
0.00033569,0.00030518
0.0011902,0.0012207
0.0015564,0.0015564
0.0014038,0.0014343
-0.0042419,-0.0042419
-0.001709,-0.0017395
0.0041504,0.0041504
0.0014954,0.0014954
-0.0011597,-0.0011597
-0.0016479,-0.0016479
-0.0032349,-0.0032349
0.0030212,0.0029907
0.0049744,0.0049744
-0.0025024,-0.002533
-0.0030823,-0.0031128
-0.0012207,-0.0012512
0.00061035,0.00064087
0.0049133,0.0049133
0.00027466,0.00024414
-0.0048523,-0.0048218
-0.00033569,-0.00033569
0.0014343,0.0014343
0.0014343,0.0014343
0.0016174,0.0016479
-0.0030823,-0.0030518
-0.0024414,-0.0024719
0.0032959,0.0032959
0.0020142,0.0020447
-0.00064087,-0.00064087
-0.001709,-0.001709
-0.0032654,-0.0032043
0.0015564,0.0015869
0.0044556,0.0044556
-0.0010986,-0.0010986
-0.0019531,-0.0019836
-0.0012207,-0.0012207
-0.00012207,-0.00012207
0.0038147,0.0038452
0.00021362,0.00021362
-0.0036011,-0.0036011
-0.00045776,-0.00048828
0.0014648,0.0014648
0.0013123,0.0013428
0.00094604,0.00094604
-0.002533,-0.0025635
-0.0023804,-0.0023499
0.0028992,0.0028687
0.0022278,0.0021973
-0.00039673,-0.00042725
-0.0018311,-0.0018616
-0.0029907,-0.0029907
0.0014954,0.0014954
0.0043335,0.004303
-0.00073242,-0.00073242
-0.0027771,-0.0027771
-0.0011597,-0.0011292
0.00012207,9.1553e-05
0.0035706,0.0036011
0.00091553,0.00091553
-0.0038147,-0.0037842
-0.0011902,-0.0011902
0.0013123,0.0013123
0.0019226,0.0019226
0.0016479,0.0016785
-0.0028076,-0.0028381
-0.0029297,-0.0029602
0.0022583,0.0022583
0.0025635,0.0025635
0.00033569,0.00033569
-0.0019531,-0.0019226
-0.0026245,-0.0026245
0.00094604,0.00097656
0.0033875,0.0033569
6.1035e-05,6.1035e-05
-0.0024109,-0.0023499
-0.0012207,-0.0011902
0.0005188,0.00048828
0.0025635,0.002594
0.00054932,0.00054932
-0.0031128,-0.0031128
-0.00094604,-0.00094604
0.0016174,0.0016174
0.0019226,0.0019226
0.00094604,0.00094604
-0.0030518,-0.0030212
-0.002533,-0.002533
0.0026245,0.002594
0.002655,0.002655
-0.00021362,-0.00021362
-0.0023804,-0.0023499
-0.0027161,-0.0027466
0.0016479,0.0016479
0.0040588,0.0040588
-0.00018311,-0.00021362
-0.0029907,-0.0029907
-0.0015869,-0.0015259
0.00073242,0.00073242
0.0031738,0.0031738
0.0007019,0.0007019
-0.0031433,-0.0031433
-0.0016785,-0.0016785
0.0011292,0.0011597
0.0026245,0.002594
0.0010071,0.0010071
-0.002594,-0.002594
-0.0024109,-0.0024109
0.0014343,0.0014343
0.0027161,0.0027161
0.00045776,0.00045776
-0.0021057,-0.0021057
-0.0024109,-0.0024109
0.0010986,0.0011292
0.003418,0.0033875
0.00012207,0.00012207
-0.0025635,-0.002533
-0.0016174,-0.0016479
0.0007019,0.00067139
0.0024414,0.0024414
0.00082397,0.00079346
-0.0020447,-0.0020447
-0.0014954,-0.0014954
0.00073242,0.00076294
0.0019531,0.0019531
0.0010376,0.0010681
-0.0020752,-0.0021057
-0.0024719,-0.0024719
0.0012817,0.0012817
0.0028381,0.0028076
0.00036621,0.00036621
-0.0020752,-0.0020752
-0.0024109,-0.0024414
0.0010376,0.0010681
0.0036011,0.0036011
-0.00018311,-0.00015259
-0.0026855,-0.0026855
-0.0011902,-0.0012207
0.00033569,0.00030518
0.0032959,0.0032959
0.0015259,0.0015564
-0.0036621,-0.0036621
-0.0023499,-0.0023499
0.0012817,0.0012512
0.0028687,0.0028381
0.0018005,0.0018005
-0.0031738,-0.0031433
-0.0039978,-0.0039673
0.0022278,0.0022278
0.004303,0.004303
0.00064087,0.00064087
-0.0033264,-0.0033264
-0.003418,-0.0034485
0.0016785,0.0016785
0.0045471,0.0045471
0.00045776,0.00045776
-0.003418,-0.003418
-0.0024719,-0.0025024
0.00076294,0.00076294
0.0035095,0.0035095
0.0015259,0.0015564
-0.0032654,-0.0032654
-0.0023804,-0.0023804
0.0014648,0.0014954
0.0022888,0.0022583
0.00177,0.00177
-0.0025024,-0.002533
-0.0039368,-0.0039368
0.0019531,0.0019836
0.0037537,0.0037537
0.00064087,0.00061035
-0.0021973,-0.0022278
-0.0035095,-0.003479
0.00012207,0.00012207
0.0045166,0.0044861
0.0010681,0.0010681
-0.0029297,-0.0028992
-0.0018311,-0.0018311
-9.1553e-05,-0.00012207
0.0038147,0.0037842
0.0020752,0.0020752
-0.0043945,-0.004425
-0.0031128,-0.0031128
0.0016785,0.0016785
0.0038757,0.0038757
0.0020142,0.0020142
-0.0034485,-0.003418
-0.0041504,-0.0041504
0.001709,0.001709
0.0039062,0.0039368
0.00054932,0.00054932
-0.0022583,-0.0022278
-0.0029907,-0.0029602
0.00042725,0.00042725
0.0042419,0.0042419
0.0010681,0.0010376
-0.0029907,-0.0029602
-0.0023193,-0.0023193
-0.00012207,-0.00012207
0.0032349,0.0032959
0.0027161,0.0027161
-0.0032349,-0.0032349
-0.0030212,-0.0029907
0.00082397,0.00085449
0.0026855,0.0027161
0.0024109,0.0023804
-0.0024414,-0.0024414
-0.0039368,-0.0039368
0.0015564,0.0015259
0.0035706,0.0036011
0.00012207,0.00012207
-0.0015564,-0.0015564
-0.0025024,-0.0024719
-6.1035e-05,-9.1553e-05
0.0030212,0.0029907
0.0007019,0.0007019
-0.0014648,-0.0014648
-0.0014648,-0.0014648
-0.00057983,-0.00057983
0.0024109,0.0024109
0.0027466,0.0027161
-0.0024109,-0.0024109
-0.0033569,-0.0033569
0.00015259,0.00015259
0.0026855,0.0026855
0.0023804,0.0023804
-0.0021057,-0.0021057
-0.0037231,-0.0037231
0.00094604,0.00097656
0.0039368,0.0039978
0.0014648,0.0014954
-0.0029907,-0.0029907
-0.0036011,-0.0036011
0.00088501,0.00088501
0.0039368,0.0039368
0.0014038,0.0014038
-0.0027771,-0.0027771
-0.0027771,-0.0028076
0.00054932,0.00054932
0.0031128,0.0030823
0.00177,0.00177
-0.0019836,-0.0019836
-0.0030518,-0.0030212
-0.00024414,-0.00024414
0.0028687,0.0028992
0.0023499,0.0023499
-0.0014954,-0.0015259
-0.003418,-0.0033875
-0.00045776,-0.00048828
0.0031738,0.0031738
0.0022888,0.0022583
-0.0019836,-0.0019836
-0.0033569,-0.0033569
0.00024414,0.00024414
0.0036011,0.0035706
0.0016479,0.0016174
-0.0026245,-0.002594
-0.0029907,-0.0029907
0.00067139,0.00067139
0.0030823,0.0030823
0.0013428,0.0013123
-0.0018005,-0.0018005
-0.0022888,-0.0022888
0.00015259,0.00012207
0.0021667,0.0021667
0.0012207,0.0011902
-0.0016785,-0.0016785
-0.0026245,-0.002594
0.00024414,0.00027466
0.0033569,0.0033569
0.0021362,0.0021362
-0.0021973,-0.0022278
-0.0038147,-0.0037842
-0.00021362,-0.00021362
0.0036011,0.0036011
0.0023499,0.0023499
-0.0020752,-0.0020752
-0.003418,-0.003418
3.0518e-05,0
0.0032349,0.0032043
0.001709,0.001709
-0.0020752,-0.0021057
-0.002655,-0.002655
0.00064087,0.00064087
0.0028381,0.0028381
0.00091553,0.00091553
-0.0022583,-0.0022278
-0.0020752,-0.0021057
0.00094604,0.00091553
0.002533,0.002533
0.00061035,0.00064087
-0.0020752,-0.0020752
-0.0020447,-0.0020447
0.00061035,0.00054932
0.0024719,0.0024719
0.0013733,0.0013733
-0.0014343,-0.0014038
-0.002533,-0.0025024
-0.00036621,-0.00039673
0.0023804,0.0023804
0.0018311,0.0018616
-0.0015564,-0.0015869
-0.0029297,-0.0029297
0.00012207,0.00015259
0.0033875,0.0033875
0.0018005,0.0018005
-0.0026855,-0.0027161
-0.0035706,-0.00354
0.00064087,0.00064087
0.0039368,0.0039368
0.0018921,0.0018616
-0.0024414,-0.0024414
-0.0031738,-0.0032043
9.1553e-05,9.1553e-05
0.0028687,0.0028687
0.0016479,0.0016479
-0.0015869,-0.0015564
-0.0024719,-0.0024414
-0.00015259,-0.00012207
0.0023193,0.0022888
0.0016785,0.0016785
-0.0012512,-0.0012512
-0.0026855,-0.002655
-0.00048828,-0.0005188
0.0024109,0.0024414
0.0020752,0.0020752
-0.0011292,-0.0011597
-0.0026245,-0.0026245
-0.00033569,-0.00036621
0.0023804,0.0023499
0.0016174,0.0016174
-0.0014038,-0.0014343
-0.002533,-0.0025635
-0.00021362,-0.00018311
0.0022278,0.0022583
0.0015869,0.0015869
-0.0010376,-0.0010376
-0.0020142,-0.0020447
-0.00018311,-0.00018311
0.0019226,0.0019531
0.0014038,0.0014038
-0.0011902,-0.0011902
-0.0023499,-0.0023193
-0.00036621,-0.00036621
0.0022278,0.0022278
0.0018616,0.0018311
-0.0010376,-0.0010376
-0.0025024,-0.0025024
-0.00042725,-0.00042725
0.0022583,0.0022278
0.0016174,0.0016174
-0.0012512,-0.0012817
-0.0022888,-0.0022888
-0.00015259,-0.00012207
0.0020142,0.0019836
0.0013428,0.0013733
-0.00088501,-0.00085449
-0.0016785,-0.0016479
-0.00030518,-0.00030518
0.0011292,0.0011292
0.00094604,0.00097656
-0.00027466,-0.00027466
-0.00088501,-0.00091553
-0.00030518,-0.00030518
0.00064087,0.00064087
0.00061035,0.00061035
-0.00033569,-0.00033569
-0.00076294,-0.00076294
3.0518e-05,-3.0518e-05
0.00082397,0.00082397
0.00048828,0.00048828
-0.00061035,-0.00064087
-0.00097656,-0.00097656
3.0518e-05,0
0.00097656,0.00097656
0.0007019,0.00064087
-0.00048828,-0.00048828
-0.00091553,-0.00091553
-9.1553e-05,-6.1035e-05
0.00082397,0.00079346
0.00057983,0.00054932
-0.00048828,-0.00048828
-0.00088501,-0.00091553
-6.1035e-05,-6.1035e-05
0.00085449,0.00085449
0.00061035,0.00061035
-0.00045776,-0.00045776
-0.00091553,-0.00091553
-0.00012207,-0.00012207
0.00079346,0.00076294
0.00061035,0.00064087
-0.00036621,-0.00036621
-0.00079346,-0.00079346
-0.00012207,-0.00012207
0.0007019,0.0007019
0.00057983,0.00057983
-0.00024414,-0.00027466
-0.00076294,-0.00076294
-0.00036621,-0.00036621
0.00042725,0.00039673
0.00064087,0.00064087
9.1553e-05,0.00012207
-0.00039673,-0.00042725
-0.00036621,-0.00036621
6.1035e-05,3.0518e-05
0.00027466,0.00024414
9.1553e-05,9.1553e-05
-9.1553e-05,-0.00012207
-9.1553e-05,-6.1035e-05
9.1553e-05,6.1035e-05
9.1553e-05,0.00012207
0,-3.0518e-05
-6.1035e-05,-6.1035e-05
-9.1553e-05,-0.00012207
-6.1035e-05,-6.1035e-05
3.0518e-05,0
3.0518e-05,3.0518e-05
6.1035e-05,3.0518e-05
0,3.0518e-05
0,0
0,0
-3.0518e-05,0
-3.0518e-05,-3.0518e-05
0,0
0,0
3.0518e-05,3.0518e-05
0,0
0,-3.0518e-05
-3.0518e-05,0
0,0
3.0518e-05,0
0,0
0,0
0,3.0518e-05
0,-3.0518e-05
0,0
3.0518e-05,0
0,0
0,0
3.0518e-05,0
0,-3.0518e-05
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.0518e-05,0
0,0
0,0
0,-3.0518e-05
0,0
0,0
3.0518e-05,0
3.0518e-05,0
0,0
3.0518e-05,-3.0518e-05
0,-3.0518e-05
0,0
0,3.0518e-05
0,0
0,0
0,0
3.0518e-05,0
0,0
0,0
0,0
0,-3.0518e-05
0,0
0,3.0518e-05
0,0
0,3.0518e-05
0,0
0,0
0,0
0,0
0,3.0518e-05
0,3.0518e-05
0,-3.0518e-05
0,0
-3.0518e-05,0
0,0
-3.0518e-05,0
0,0
-3.0518e-05,0
-3.0518e-05,3.0518e-05
3.0518e-05,0
0,0
0,0
3.0518e-05,0
3.0518e-05,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.0518e-05,0
0,0
0,0
0,0
0,0
0,-3.0518e-05
0,0
3.0518e-05,0
0,-3.0518e-05
0,0
0,0
0,0
0,-3.0518e-05
